1582 c        so2               co       so                 7.00e-11    0.00       0.0
1583 c        so                cs       o                  3.50e-11    0.00       0.0
1584 c        so                s        co                 3.50e-11    0.00       0.0
1585 c        sih               sic      h                  6.59e-11    0.00       0.0
1586 ch2      ch2               c2h2     h2                 2.63e-09    0.00    6013.0
1587 ch2      ch2               c2h2     h        h         1.80e-10    0.00     400.0
1588 ch2      ch2               c2h3     h                  3.32e-11    0.00       0.0
1589 ch2      ch2               ch3      ch                 4.00e-10    0.00    5000.0
1590 ch2      ch4               ch3      ch3                7.13e-12    0.00    5050.0
1591 ch2      cn                hcn      ch                 5.30e-12    0.00    2500.0
1592 ch2      h2co              hco      ch3                3.30e-13    0.00    3270.0
1593 ch2      hco               co       ch3                3.00e-11    0.00       0.0
1594 ch2      hno               no       ch3                1.70e-11    0.00       0.0
1595 ch2      n2                hcn      nh                 8.00e-12    0.00   18000.0
1596 ch2      no2               h2co     no                 6.91e-11    0.00       0.0
1597 ch2      no                h2co     n                  2.70e-12    0.00    3500.0
1598 ch2      no                hcn      oh                 3.65e-12    0.00       0.0
1599 ch2      o2                co2      h2                 2.92e-11   -3.30    1443.0
1600 ch2      o2                co2      h        h         3.65e-11   -3.30    1443.0
1601 ch2      o2                co       h2o                2.48e-10   -3.30    1443.0
1602 ch2      o2                h2co     o                  3.65e-11   -3.30    1443.0
1603 ch2      o2                hco      oh                 4.10e-11    0.00     750.0
1604 ch2      o                 co       h2                 8.00e-11    0.00       0.0
1605 ch2      o                 co       h        h         1.33e-10    0.00       0.0
1606 ch2      o                 hco      h                  5.01e-11    0.00       0.0
1607 ch2      o                 oh       ch                 4.98e-10    0.00    6000.0
1608 ch2      oh                h2co     h                  3.00e-11    0.00       0.0
1609 ch2      oh                h2o      ch                 1.44e-11    0.50    3000.0
1610 ch2      oh                o        ch3                1.44e-11    0.50    3000.0
1611 ch2      s                 cs       h2                 1.00e-10    0.00       0.0
1612 ch2      s                 hcs      h                  1.00e-10    0.00       0.0
1613 ch3      c2h3              c2h2     ch4                1.70e-10   -1.50     300.0
1614 ch3      ch3               c2h4     h2                 1.66e-08    0.00   16556.0
1615 ch3      ch3               c2h5     h                  1.46e-11    0.10    5335.0
1616 ch3      ch3               ch4      ch2                7.13e-12    0.00    5052.0
1617 ch3      cn                hcn      ch2                9.21e-12    0.70    1500.0
1618 ch3      h2co              hco      ch4                1.34e-15    5.05    1636.0
1619 ch3      h2o               oh       ch4                2.30e-15    3.47    6681.0
1620 ch3      h2s               hs       ch4                3.30e-13    0.00    1105.0
1621 ch3      hco               co       ch4                2.00e-10    0.00       0.0
1622 ch3      hno               no       ch4                3.32e-12    0.00       0.0
1623 ch3      nh2               ch4      nh                 4.76e-17    5.77    -151.0
1624 ch3      nh3               ch4      nh2                9.55e-14    0.00    4890.0
1625 ch3      no2               h2co     hno                5.41e-12    0.00       0.0
1626 ch3      no                hcn      h2o                4.00e-12    0.00    7900.0
1627 ch3      o2                h2co     oh                 5.64e-13    0.00    4500.0
1628 ch3      o2                hco      h2o                1.66e-12    0.00       0.0
1629 ch3      o2                o2h      ch2                5.30e-12    0.00   34975.0
1630 ch3      o2h               o2       ch4                6.00e-12    0.00       0.0
1631 ch3      o                 co       h2       h         3.60e-11    0.00     202.0
1632 ch3      o                 h2co     h                  1.30e-10    0.00       0.0
1633 ch3      oh                ch4      o                  3.27e-14    2.20    2240.0
1634 ch3      oh                h2co     h2                 1.70e-12    0.00       0.0
1635 ch3      oh                h2o      ch2                1.20e-10    0.00    1400.0
1636 ch3      s                 h2cs     h                  1.40e-10    0.00       0.0
1637 ch4      cn                hcn      ch3                3.14e-12    1.53     504.0
1638 ch4      o2                o2h      ch3                6.70e-11    0.00   28640.0
1639 ch4      oh                h2o      ch3                3.77e-13    2.42    1162.0
1640 ch4      s                 hs       ch3                3.39e-10    0.00   10019.0
1641 ch       c2h4              ch3cch   h                  2.21e-10   -0.62      32.9
1642 ch       ch4               c2h4     h                  1.05e-10   -1.04      36.0
1643 ch       co2               hco      co                 2.94e-13    0.50    3000.0
1644 ch       h2co              hco      ch2                9.21e-12    0.70    2000.0
1645 ch       hco               co       ch2                2.87e-12    0.70     500.0
1646 ch       hno               no       ch2                1.73e-11    0.00       0.0
1647 ch       n2                hcn      n                  5.60e-13    0.88   10128.0
1648 ch       n                 cn       h                  1.66e-10   -0.09       0.0
1649 ch       n                 nh       c                  3.03e-11    0.65    1207.0
1650 ch       no                hcn      o                  1.20e-10   -0.13       0.0
1651 ch       no                hco      n                  1.16e-11   -0.13       0.0
1652 ch       no                ocn      h                  3.49e-11   -0.13       0.0
1653 ch       o2                co2      h                  1.14e-11   -0.48       0.0
1654 ch       o2                co2      h                  1.14e-11    0.00       0.0
1655 ch       o2                co       o        h         1.14e-11   -0.48       0.0
1656 ch       o2                co       o        h         1.14e-11    0.00       0.0
1657 ch       o2                co       oh                 7.60e-12   -0.48       0.0
1658 ch       o2                co       oh                 7.60e-12    0.00       0.0
1659 ch       o2                hco      o                  7.60e-12   -0.48       0.0
1660 ch       o2                hco      o                  7.60e-12    0.00       0.0
1661 ch       o2h               hco      oh                 1.44e-11    0.50    3000.0
1662 ch       o2h               o2       ch2                2.94e-13    0.50    7550.0
1663 ch       o                 co       h                  6.02e-11    0.10      -4.5
1664 ch       o                 oh       c                  2.52e-11    0.00    2381.0
1665 ch       ocs               co       cs       h         4.00e-10    0.00       0.0
1666 ch       oh                hco      h                  1.44e-11    0.50    5000.0
1667 ch       s                 cs       h                  5.00e-11    0.00       0.0
1668 ch       s                 hs       c                  1.73e-11    0.50    4000.0
1669 ch       so                co       hs                 9.00e-11    0.00       0.0
1670 ch       so                ocs      h                  1.10e-10    0.00       0.0
1671 cn       c2h2              hc3n     h                  2.72e-10   -0.52      19.0
1672 cn       c2h4              c2h3     hcn                1.25e-10    0.70      30.0
1673 cn       cn                n2       c2                 2.66e-09    0.00   21638.0
1674 cn       h2co              hco      hcn                2.60e-10   -0.47     826.0
1675 cn       hco               co       hcn                1.00e-10    0.00       0.0
1676 cn       hno               no       hcn                3.00e-11    0.00       0.0
1677 cn       no2               no       ocn                7.02e-11   -0.27       8.3
1678 cn       no                n2       co                 1.60e-13    0.00       0.0
1679 cn       no                ocn      n                  1.62e-10    0.00   21205.0
1680 cn       o2                no       co                 5.12e-12   -0.49      -5.2
1681 cn       o2                ocn      o                  2.02e-11   -0.19     -31.9
1682 cn       s                 ns       c                  5.71e-11    0.50   32010.0
1683 cn       sih4              hcn      sih3               2.20e-10    0.00       0.0
