  8.350D+05  1.0000D+04    10.00  5.225D-05  3.886D-12  4.200D-20  1.217D-12  5.659D-11  1.891D-11
  8.400D+05  1.0000D+04    10.00  5.244D-05  3.882D-12  4.222D-20  1.224D-12  5.708D-11  1.890D-11
  8.450D+05  1.0000D+04    10.00  5.263D-05  3.878D-12  4.245D-20  1.230D-12  5.758D-11  1.889D-11
  8.500D+05  1.0000D+04    10.00  5.282D-05  3.874D-12  4.266D-20  1.237D-12  5.808D-11  1.888D-11
  8.550D+05  1.0000D+04    10.00  5.301D-05  3.870D-12  4.287D-20  1.244D-12  5.858D-11  1.887D-11
  8.600D+05  1.0000D+04    10.00  5.319D-05  3.866D-12  4.308D-20  1.251D-12  5.909D-11  1.886D-11
  8.650D+05  1.0000D+04    10.00  5.337D-05  3.862D-12  4.328D-20  1.258D-12  5.960D-11  1.886D-11
  8.700D+05  1.0000D+04    10.00  5.356D-05  3.858D-12  4.347D-20  1.264D-12  6.011D-11  1.885D-11
  8.750D+05  1.0000D+04    10.00  5.373D-05  3.854D-12  4.366D-20  1.271D-12  6.063D-11  1.884D-11
  8.800D+05  1.0000D+04    10.00  5.391D-05  3.850D-12  4.384D-20  1.278D-12  6.116D-11  1.884D-11
  8.850D+05  1.0000D+04    10.00  5.409D-05  3.846D-12  4.402D-20  1.285D-12  6.168D-11  1.884D-11
  8.900D+05  1.0000D+04    10.00  5.426D-05  3.842D-12  4.420D-20  1.293D-12  6.221D-11  1.883D-11
  8.950D+05  1.0000D+04    10.00  5.444D-05  3.839D-12  4.436D-20  1.300D-12  6.275D-11  1.883D-11
  9.000D+05  1.0000D+04    10.00  5.461D-05  3.835D-12  4.453D-20  1.307D-12  6.329D-11  1.883D-11
  9.050D+05  1.0000D+04    10.00  5.478D-05  3.831D-12  4.468D-20  1.314D-12  6.383D-11  1.883D-11
  9.100D+05  1.0000D+04    10.00  5.495D-05  3.827D-12  4.484D-20  1.321D-12  6.437D-11  1.883D-11
  9.150D+05  1.0000D+04    10.00  5.511D-05  3.823D-12  4.499D-20  1.328D-12  6.492D-11  1.883D-11
  9.200D+05  1.0000D+04    10.00  5.528D-05  3.820D-12  4.513D-20  1.336D-12  6.547D-11  1.883D-11
  9.250D+05  1.0000D+04    10.00  5.544D-05  3.816D-12  4.527D-20  1.343D-12  6.602D-11  1.883D-11
  9.300D+05  1.0000D+04    10.00  5.560D-05  3.812D-12  4.540D-20  1.350D-12  6.658D-11  1.883D-11
